"8bitoperator JVE";24;False;False;1;0;1;1
32;252;138;16;33;16;2
33;186;138;8;33;16;2
34;98;138;10;33;16;2
35;132;2;14;33;18;2
36;114;104;12;33;16;2
37;116;2;14;33;18;2
38;84;2;14;33;18;2
39;240;138;4;33;16;2
40;156;138;8;33;16;2
41;146;138;8;33;16;2
42;2;2;16;33;16;2
43;100;104;12;33;16;2
44;234;138;4;33;16;2
45;86;104;12;33;16;2
46;228;138;4;33;16;2
47;58;104;12;33;16;2
48;44;104;12;33;16;2
49;30;104;12;33;16;2
50;72;138;12;33;16;2
51;128;104;12;33;16;2
52;198;70;12;33;16;2
53;212;70;12;33;16;2
54;226;70;12;33;16;2
55;240;70;12;33;16;2
56;2;104;12;33;16;2
57;184;70;12;33;16;2
58;2;172;4;33;16;2
59;222;138;4;33;16;2
60;122;138;10;33;16;2
61;72;104;12;33;16;2
62;134;138;10;33;16;2
63;142;104;12;33;16;2
64;228;138;4;33;16;2
65;170;104;12;33;16;2
66;184;104;12;33;16;2
67;198;104;12;33;16;2
68;212;104;12;33;16;2
69;226;104;12;33;16;2
70;240;104;12;33;16;2
71;2;138;12;33;16;2
72;16;138;12;33;16;2
73;30;138;12;33;16;2
74;44;138;12;33;16;2
75;58;138;12;33;16;2
76;16;104;12;33;16;2
77;100;2;14;33;18;2
78;114;70;12;33;16;2
79;170;70;12;33;16;2
80;114;36;12;33;16;2
81;100;36;12;33;16;2
82;86;36;12;33;16;2
83;72;36;12;33;16;2
84;58;36;12;33;16;2
85;44;36;12;33;16;2
86;30;36;12;33;16;2
87;36;2;14;33;18;2
88;2;36;12;33;16;2
89;232;2;12;33;16;2
90;218;2;12;33;16;2
91;196;138;8;33;16;2
92;204;2;12;33;16;2
93;176;138;8;33;16;2
94;190;2;12;33;16;2
95;166;138;8;33;16;2
96;206;138;6;33;16;2
97;176;2;12;33;16;2
98;162;2;12;33;16;2
99;148;2;12;33;16;2
100;128;36;12;33;16;2
101;156;36;12;33;16;2
102;142;70;12;33;16;2
103;170;36;12;33;16;2
104;128;70;12;33;16;2
105;156;70;12;33;16;2
106;100;70;12;33;16;2
107;86;70;12;33;16;2
108;72;70;12;33;16;2
109;52;2;14;33;18;2
110;44;70;12;33;16;2
111;30;70;12;33;16;2
112;16;70;12;33;16;2
113;2;70;12;33;16;2
114;240;36;12;33;16;2
115;226;36;12;33;16;2
116;212;36;12;33;16;2
117;198;36;12;33;16;2
118;184;36;12;33;16;2
119;68;2;14;33;18;2
120;142;36;12;33;16;2
121;58;70;12;33;16;2
122;16;36;12;33;16;2
123;186;138;8;33;16;2
124;246;138;4;33;16;2
125;142;104;12;33;16;2
126;20;2;14;33;18;2
171;232;269;16;33;20;2
187;252;269;16;33;20;2
1025;10;173;12;33;16;2
1040;26;173;12;33;16;2
1041;42;173;12;33;16;2
1042;58;173;12;33;16;2
1043;74;173;12;33;16;2
1044;90;173;16;33;20;2
1045;110;173;12;33;16;2
1046;126;173;20;33;24;2
1047;150;173;12;33;16;2
1048;166;173;12;33;16;2
1049;182;173;12;33;16;2
1050;198;173;12;33;16;2
1051;214;173;14;33;18;2
1052;232;173;14;33;18;2
1053;248;173;12;33;16;2
1054;264;173;12;33;16;2
1055;280;173;12;33;16;2
1056;296;173;12;33;16;2
1057;312;173;12;33;16;2
1058;328;173;12;33;16;2
1059;2;205;12;33;16;2
1060;18;205;20;33;24;2
1061;42;205;12;33;16;2
1062;58;205;14;33;18;2
1063;78;205;12;33;16;2
1064;96;205;20;33;24;2
1065;120;205;22;33;26;2
1066;144;205;16;33;20;2
1067;164;205;18;33;22;2
1068;186;205;12;33;16;2
1069;202;205;12;33;16;2
1070;218;205;18;33;22;2
1071;240;205;12;33;16;2
1072;256;205;12;33;16;2
1073;272;205;12;33;16;2
1074;288;205;12;33;16;2
1075;304;205;10;33;14;2
1076;318;205;16;33;20;2
1077;2;237;12;33;16;2
1078;18;237;20;33;24;2
1079;42;237;12;33;16;2
1080;58;237;12;33;16;2
1081;74;237;12;33;16;2
1082;90;237;12;33;16;2
1083;106;237;14;33;18;2
1084;126;237;14;33;18;2
1085;146;237;12;33;16;2
1086;162;237;12;33;16;2
1087;178;237;12;33;16;2
1088;194;237;12;33;16;2
1089;210;237;12;33;16;2
1090;226;237;12;33;16;2
1091;242;237;12;33;16;2
1092;258;237;20;33;24;2
1093;282;237;12;33;16;2
1094;298;237;14;33;18;2
1095;316;237;12;33;16;2
1096;2;269;20;33;24;2
1097;26;269;22;33;26;2
1098;52;269;14;33;18;2
1099;68;269;18;33;22;2
1100;90;269;12;33;16;2
1101;106;269;12;33;16;2
1102;122;269;18;33;22;2
1103;144;269;12;33;16;2
1105;160;269;12;33;16;2
1122;177;269;15;33;19;2
1123;196;269;14;33;18;2
10084;212;269;16;33;20;2
